state,city,school,score,
RS,PORTO ALEGRE,COLÉGIO ESTADUAL PRESIDENTE ARTHUR DA COSTA E SILVA,2.9,
RS,PORTO ALEGRE,INSTITUTO ESTADUAL RIO BRANCO,3.5,
RS,PORTO ALEGRE,ESC EST DE ENSINO MÉDIO SANTOS DUMONT,2.1,
RS,PORTO ALEGRE,INSTITUTO ESTADUAL DE EDUCACAO PAULO DA GAMA,3.5,
RS,PORTO ALEGRE,COLEGIO ESTADUAL ODILA GAY DA FONSECA,2.2,
RS,PORTO ALEGRE,COLEGIO ESTADUAL DR GLICERIO ALVES,3.6,
RS,PORTO ALEGRE,COLEGIO ESTADUAL FLORINDA TUBINO SAMPAIO,4.0,
RS,PORTO ALEGRE,ESC EST ENS FUND PROF OLINTHO DE OLIVEIRA,3.8,
RS,PORTO ALEGRE,COLÉGIO ESTADUAL RUBEN BERTA,2.8,
RS,PORTO ALEGRE,COLEGIO ESTADUAL FRANCISCO A VIEIRA CALDAS JR,3.8,
RS,PORTO ALEGRE,ESC EST DE ENSINO FUNDAMENTAL CIDADE JARDIM,3.6,
RS,PORTO ALEGRE,COLEGIO EST PAULA SOARES,4.0,
RS,PORTO ALEGRE,ESC EST ENS FUND LIONS CLUB PORTO ALEGRE FARRAPOS,3.4,
RS,PORTO ALEGRE,ESC EST ENS MEDIO BALTAZAR DE OLIVEIRA GARCIA,3.3,
RS,PORTO ALEGRE,ESC EST DE ENSINO FUNDAMENTAL LIDIA MOSCHETTI,3.2,
RS,PORTO ALEGRE,ESC EST ENS FUN TOYAMA,3.1,
RS,PORTO ALEGRE,ESC EST E NS FUND MINISTRO POTY MEDEIROS,3.5,
RS,PORTO ALEGRE,ESC EST ENS FUNDAMENTAL PONCHO VERDE,3.1,
RS,PORTO ALEGRE,ESC EST DE ENS FUNDAMENTAL VINTE DE SETEMBRO,3.7,
RS,PORTO ALEGRE,COLEGIO EST PROFESSOR OTAVIO DE SOUZA,2.8,
RS,PORTO ALEGRE,ESC EST ENS FUND BENTO GONCALVES,3.9,
RS,PORTO ALEGRE,ESC EST ENS FUN DAVID CANABARRO,3.3,
RS,PORTO ALEGRE,COLÉGIO ESTADUAL ELPÍDIO FERREIRA PAES,2.9,
RS,PORTO ALEGRE,COLÉGIO ESTADUAL CÔNEGO PAULO DE NADAL,3.2,
RS,PORTO ALEGRE,ESC EST DE ENSINO FUND ONOFRE PIRES,3.4,
RS,PORTO ALEGRE,COLEGIO ESTADUAL CORONEL AFONSO EMILIO MASSOT,4.1,
RS,PORTO ALEGRE,COLÉGIO ESTADUAL GENERAL ÁLVARO ALVES DA SILVA BRAGA,NA,
RS,PORTO ALEGRE,ESC EST DE ENSINO MÉDIO OTAVIO ROCHA,NA,
RS,PORTO ALEGRE,ESC EST DE EDUCAÇAO BASICA PRESIDENTE ROOSEVELT,4.0,
RS,PORTO ALEGRE,ESC EST DE ENS FUNDAMENTAL TANCREDO NEVES,3.2,
RS,PORTO ALEGRE,ESC EST DE ENS MEDIO PRESIDENTE COSTA E SILVA,2.2,
RS,PORTO ALEGRE,COLÉGIO ESTADUAL ENG. ILDO MENEGHETTI,3.0,
RS,PORTO ALEGRE,ESC EST ENS FUND LUIZ DE AZAMBUJA SOARES,4.1,
RS,PORTO ALEGRE,ESC EST ENS FUNDAMENTAL MAURICIO SIROTSKY SOBRINHO,4.1,
RS,PORTO ALEGRE,ESC EST DE ENS FUNDAMENTAL JOSE GARIBALDI,2.9,
RS,PORTO ALEGRE,ESC EST DE ENS FUND JARDIM VILA NOVA,3.9,
RS,PORTO ALEGRE,ESC EST DE ENS FUNDAMENTAL MINISTRO SALGADO FILHO,2.8,
RS,PORTO ALEGRE,ESC EST DE ENS FUNDAMENTAL JULIO BRUNELLI,3.2,
RS,PORTO ALEGRE,ESC EST EN FUND CIEP MANÉ GARRINCHA NA CIEP ESPORTI,2.8,
RS,PORTO ALEGRE,ESC EST DE ENS MEDIO CRISTOVAO COLOMBO,3.3,
RS,PORTO LUCENA,EEEF CASTRO ALVES,4.1,
RS,PORTO LUCENA,ESC EST ENS MEDIO REPUBLICA ARGENTINA,3.9,
RS,PORTO MAUA,ESC EST ENS MED ALMIRANTE TAMANDARE,5.2,
RS,PORTO VERA CRUZ,EEEF RONCADOR,5.3,
RS,PORTO VERA CRUZ,ESC EST DE ENS MEDIO TAMANDARE,4.1,
RS,PORTO XAVIER,ESC EST DE ENSINO MEDIO CARLOS BRATZ,4.2,
RS,PORTO XAVIER,INSTITUTO ESTADUAL DE EDUCAÇÃO SÃO FRANCISCO XAVIER,5.5,
RS,PORTO XAVIER,ESC EST DE ENSINO MÉDIO CORONEL ANTÔNIO FIORAVANTE,3.7,
RS,PRESIDENTE LUCENA,ESCOLA ESTADUAL DE ENSINO MÉDIO GUILHERME EXNER,4.7,
RS,PROGRESSO,ESC EST DE ENS FUND LUIS GONZAGA,3.7,
RS,PROGRESSO,ESC EST DE EDUC BASICA SAO FRANCISCO,3.9,
RS,PROTASIO ALVES,ESCOLA ESTADUAL ENSINO MEDIO PE ANTONIO SERRAGLIO,4.8,
RS,PUTINGA,ESC EST DE ENS MEDIO PE DOMENICO CARLINO,4.1,
RS,QUARAI,INSTITUTO ESTADUAL DR LUIZ PACHECO PRATES,2.6,
RS,QUARAI,ESCOLA ESTADUAL DE ENSINO MÉDIO DARTAGNAN TUBINO,3.5,
RS,QUARAI,ESC EST ENS FUN DE VILA OLIMPO,NA,
RS,QUARAI,ESC EST ENS FUN DR ROBERTO OSORIO JUNIOR,3.5,
RS,QUARAI,INST EST EDUC PROFESSOR DIEHL,4.7,
RS,QUARAI,ESC EST ENS FUN URUGUAI,3.2,
RS,QUARAI,ESC EST ENS FUN MANOEL IGNACIO TAVARES NUNESNACIEP,3.2,
RS,QUEVEDOS,ESC EST DE EDUC BAS DOM PEDRO I,NA,
RS,QUINZE DE NOVEMBRO,ESC EST EDUCAÇÃO BASICA MENINO DEUS,3.6,
RS,REDENTORA,ESC EST ENS MED AMERICO DOS SANTOS,3.2,
RS,REDENTORA,ESC EST ED BAS FELICIANO JORGE ALBERTO,4.2,
RS,RELVADO,ESCOLA ESTADUAL DE EDUCAÇÃO BÁSICA JOSÉ PLÁCIDO DE CASTRO,4.2,
RS,RESTINGA SECA,ESC EST DE ENSINO FUND FRANCISCO MANOEL,3.8,
RS,RIO GRANDE,ESC EST ENS FUND MARECHAL EMILIO LUIZ MALLET,3.0,
RS,RIO GRANDE,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL AGNELLA DO NASCIMENTO,3.4,
RS,RIO GRANDE,ESC EST EN FUND ALCIDES BARCELOS,NA,
RS,RIO GRANDE,ESCOLA ESTADUAL DE ENSINO MÉDIO ALFREDO FERREIRA RODRIGUES,2.9,
RS,RIO GRANDE,ESC EST ENS FUND SALDANHA DA GAMA,NA,
RS,RIO GRANDE,ESC EST ENS MED BIBIANO DE ALMEIDA,4.2,
RS,RIO GRANDE,ESC EST ENS MEDIO BRIGADEIRO JOSE DA SILVA PAES,3.0,
RS,RIO GRANDE,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL CORONEL JUVÊNCIO LEMOS,3.1,
RS,RIO GRANDE,ESC EST ENS MED LILIA NEVES,2.9,
RS,RIO GRANDE,ESC EST ENS FUND NOSSA SENHORA MEDIANEIRA,4.3,
RS,RIO GRANDE,ESC EST ENS MEDIO SILVA GAMA,3.9,
RS,RIO GRANDE,ESC EST ENS MÉDIO DR AUGUSTO DUPRAT,3.6,
RS,RIO GRANDE,ESC EST ENS FUND 13 DE MAIO,3.5,
RS,RIO GRANDE,ESCOLA EST. ENS. FUND. MAL. MASCARENHAS DE MORAES,3.6,
RS,RIO GRANDE,ESC EST ENS FUND BARAO DE CERRO LARGO,4.0,
RS,RIO GRANDE,INSTITUTO ESTADUAL DE EDUCAÇÃO JUVENAL MILLER,4.7,
RS,RIO GRANDE,ESC EST DE ENS MÉDIO ENG. ROBERTO BASTOS TELLECHEA,2.4,
RS,RIO GRANDE,ESC EST ENS FUND ALMIRANTE TAMANDARE,3.2,
RS,RIO GRANDE,ESC EST ENS MEDIO PROF CARLOS LOREA PINTO,2.3,
RS,RIO GRANDE,ESC EST ENS MÉDIO DR. JOSE MARIANO DE FREITAS BECK,2.4,
RS,RIO PARDO,INST EST EDUC ERNESTO ALVES,4.8,
RS,RIO PARDO,ESC EST ENS MEDIO BIAGIO SOARES TARANTINO,2.6,
RS,RIO PARDO,ESC EST ENS MED JOAO HABEKOST,2.5,
RS,RIO PARDO,ESC EST ENS FUND AMARAL LISBOA,3.5,
RS,RIO PARDO,ESC EST ENSINO FUNDAMENTAL BARAO DO TRIUNFO,3.8,
RS,RIO PARDO,COL ESTADUAL BARRO VERMELHO,4.8,
RS,RIO PARDO,ESC EST ENS FUND DR PEDRO ALEXANDRINO DE BORBA,3.0,
RS,RIO PARDO,ESC EST DE ENSINO MÉDIO FORTALEZA,2.2,
RS,RIO PARDO,ESC EST ENS FUNDAMENTAL NOSSA SENHORA APARECIDA,2.6,
RS,RIO PARDO,ESC EST ENS FUN RAMIZ GALVAO,3.5,
RS,RIO PARDO,ESC EST ENSINO FUNDAMENTAL RIO PARDO,3.7,
RS,RIOZINHO,ESC EST ENS MED JOAO ALFREDO,5.6,
RS,ROCA SALES,ESC EST DE EDUCAÇÃO BÁSICA PADRE FERNANDO,4.0,
RS,RODEIO BONITO,E. E. DE ENSINO FUNDAMENTAL JOSE ANDRE ACADROLI,4.0,
RS,ROLADOR,ESC. EST. DE ENS. MEDIO. CASTRO ALVES,NA,
RS,ROLANTE,ESC EST ENS FUN FREI MIGUELINHO,4.3,
RS,ROLANTE,ESCOLA ESTADUAL DE EDUCAÇÃO BÁSICA COMENDADOR ALBINO SOUZA CRUZ,4.7,
RS,RONDA ALTA,ESC EST ENS FUND HERCULINO BALDISSARELLA,4.3,
RS,RONDA ALTA,ESC EST ED BAS PROFESSOR ALFREDO GAVIOLI,5.0,
RS,RONDINHA,ESC EST ENS MED CONDE D'EU,NA,
RS,RONDINHA,UNIDADE EST ENS FUND DE RONDINHA,4.9,
RS,ROQUE GONZALES,ESCOLA ESTADUAL DE EDUCAÇÃO BÁSICA ÉRICO VERÍSSIMO,5.4,
RS,ROSARIO DO SUL,ESC EST ENS MED PLACIDO DE CASTRO,3.6,
RS,ROSARIO DO SUL,ESC EST ENS FUN PROFESSORA EMILIA DA SILVA PRATES,3.5,
RS,ROSARIO DO SUL,ESC EST ENS FUN MARCAL PACHECO,1.1,
RS,ROSARIO DO SUL,ESC EST ENS FUN NOSSA SENHORA DO ROSARIO,3.0,
RS,ROSARIO DO SUL,ESC EST ENS MED PADRE ANGELO BARTELLE,4.4,
RS,ROSARIO DO SUL,INST EST EDUC DEPUTADO RUY RAMOS,4.1,
RS,ROSARIO DO SUL,ESC EST ENS FUN PADRE JOSE DE ANCHIETA,3.1,
RS,ROSARIO DO SUL,ESC EST ENS MED PROFª CAROLINA ARGEMI VAZQUEZ,2.9,
RS,SAGRADA FAMILIA,ESC EST DE ENS. MÉDIO OLIMPIO GARIBALDI VILLARINHO,3.8,
RS,SALDANHA MARINHO,ESC EST ED BAS ALFREDO FERRARI,4.4,
RS,SALTO DO JACUI,ESC EST ENS MÉDIO CASTELO BRANCO,4.1,
RS,SALTO DO JACUI,INSTITUTO ESTADUAL DE EDUCAÇÃO MIGUEL CALMON,NA,
RS,SALVADOR DAS MISSOES,COLÉGIO ESTADUAL JOÃO DE CASTILHO,NA,
RS,SALVADOR DO SUL,ESC EST ENS MED SAO SALVADOR,3.9,
RS,SANANDUVA,ESC EST ENS FUN AMELIA LENZI RAYMUNDI,4.4,
RS,SANANDUVA,COLEGIO ESTADUAL SANANDUVA,5.1,
RS,SANTA BARBARA DO SUL,ESC EST ENS FUND 19 DE NOVEMBRO,NA,
RS,SANTA BARBARA DO SUL,COL ESTADUAL BLAU NUNES,4.6,
RS,SANTA CLARA DO SUL,ESC EST ENS MED SANTA CLARA,4.9,
RS,SANTA CRUZ DO SUL,ESC EST ENS MED ERNESTO ALVES DE OLIVEIRA,5.5,
RS,SANTA CRUZ DO SUL,ESCOLA ESTADUAL DE ENSINO MÉDIO WILLY CARLOS FROHLICH,4.1,
RS,SANTA CRUZ DO SUL,ESCOLA ESTADUAL DE ENSINO MÉDIO JOSÉ MÂNICA,3.5,
RS,SANTA CRUZ DO SUL,ESC EST ENS FUND PROF AFFONSO PEDRO RABUSKE,4.7,
RS,SANTA CRUZ DO SUL,ESC EST ENS FUND FELIPPE JACOBS,4.6,
RS,SANTA CRUZ DO SUL,COL ESTADUAL MONTE ALVERNE,4.6,
RS,SANTA CRUZ DO SUL,ESC EST ENS FUND SAGRADA FAMILIA,NA,
RS,SANTA CRUZ DO SUL,ESC EST ENS FUN BRUNO AGNES,4.5,
RS,SANTA CRUZ DO SUL,ESC EST DE ENSINO FUND.GASPAR BARTHOLOMAY,4.6,
RS,SANTA CRUZ DO SUL,ESC EST ENS FUND PETITUBA,4.5,
RS,SANTA CRUZ DO SUL,COL ESTADUAL PROFESSOR LUIZ DOURADO,4.5,
RS,SANTA CRUZ DO SUL,ESC EST ENS FUND PROFESSOR JOSE WILKE,3.8,
RS,SANTA CRUZ DO SUL,ESC EST ENS MÉDIO ALFREDO JOSE KLIEMANN,3.4,
RS,SANTA CRUZ DO SUL,ESC EST DE ENSINO MEDIO SANTA CRUZ,4.3,
RS,SANTA CRUZ DO SUL,ESC EST ED BAS ESTADO DE GOIAS,4.5,
RS,SANTA CRUZ DO SUL,ESC EST ENS FUN PROFESSOR MURILO BRAGA DE CARVALHO,NA,
RS,SANTA CRUZ DO SUL,ESC EST ENS MED NOSSA SENHORA DO ROSARIO,4.2,
RS,SANTA MARIA,ESC EST ENS MED.DR WALTER JOBIM,3.5,
RS,SANTA MARIA,ESCOLA ESTADUAL DE ENSINO MEDIO PRINCESA ISABEL,3.2,
RS,SANTA MARIA,ESC EST ENS FUN MAL HUMBERTO DE ALENCAR CASTELO BR,3.9,
RS,SANTA MARIA,ESCOLA BÁSICA ESTADUAL CÍCERO BARRETO,2.9,
RS,SANTA MARIA,ESC EST ENS FUN DOM ANTONIO REIS,2.2,
RS,SANTA MARIA,ESC EST ENS FUN DR ANTONIO XAVIER DA ROCHA,4.1,
RS,SANTA MARIA,ESC EST ENS FUN GEN EDSON FIGUEIREDO,5.3,
RS,SANTA MARIA,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL GENERAL GOMES CARNEIRO,5.1,
RS,SANTA MARIA,ESC EST ENS FUN JOAO BELEM,3.2,
RS,SANTA MARIA,ESC EST ENS FUN JOAO LINK SOBRINHO,4.0,
RS,SANTA MARIA,ESC EST ENS FUN MARIETA DAMBROSIO,4.3,
RS,SANTA MARIA,ESC EST ENS FUN PROFESSORA CELINA DE MORAES,NA,
RS,SANTA MARIA,ESC EST ENS MÉDIO PROFESSORA NAURA TEIXEIRA PINHEIRO,3.3,
RS,SANTA MARIA,ESC EST ENS FUN MARECHAL RONDON,3.1,
RS,SANTA MARIA,INST EST EDUC OLAVO BILAC,3.8,
RS,SANTA MARIA,INSTITUTO ESTADUAL PADRE CAETANO,4.5,
RS,SANTA MARIA,ESC BASICA EST ERICO VERISSIMO,3.2,
RS,SANTA MARIA,COL ESTADUAL PADRE ROMULO ZANCHI,3.0,
RS,SANTA MARIA,COL ESTADUAL CORONEL PILAR,4.3,
RS,SANTA MARIA,ESC EST ED BAS PROFESSORA MARGARIDA LOPES,3.6,
RS,SANTA MARIA,ESC. EST. DE ED. BÁS. IR. JOSÉ OTÃO,3.0,
RS,SANTA MARIA,ESC EST ED BAS AUGUSTO RUSCHI,2.8,
RS,SANTA MARIA,COL EST TANCREDO NEVES,3.7,
RS,SANTA MARIA,COLÉGIO ESTADUAL PROFESSORA EDNA MAY CARDOSO,4.0,
RS,SANTA MARIA,ESC BASICA EST DR. PAULO DEVANIER LAUDA NA CIEP,3.2,
RS,SANTA MARIA,ESC EST ENS FUN HUMBERTO DE CAMPOS,NA,
RS,SANTA MARIA,ESC EST ENS FUND SANTA MARTA,3.5,
RS,SANTA MARIA DO HERVAL,ESC EST ENS FUN DR ALBERTO SCHWEITZER,5.1,
RS,SANTA MARIA DO HERVAL,COL ESTADUAL CONEGO AFONSO SCHERER,4.8,
RS,SANTANA DA BOA VISTA,ESC EST DE ENS FUN MARLENE MEDEIROS,2.7,
RS,SANTANA DA BOA VISTA,ESCOLA MÉDIA ESTADUAL JACINTO INÁCIO,3.4,
RS,SANTANA DO LIVRAMENTO,INST EST EDUC PROF LIBERATO SALZANO V DA CUNHA,4.3,
RS,SANTANA DO LIVRAMENTO,ESC EST ENS FUN VITELLIO GAZAPINA,3.9,
RS,SANTANA DO LIVRAMENTO,ESC EST ENS FUND CELINA VARES ALBORNOZ,3.0,
RS,SANTANA DO LIVRAMENTO,ESC EST ENS MED CYRINO LUIZ DE AZEVEDO,3.1,
RS,SANTANA DO LIVRAMENTO,ESC EST ENS MED DR HECTOR ACOSTA,2.3,
RS,SANTANA DO LIVRAMENTO,ESC EST ENS MED DR SILVIO RIBEIRO,2.6,
RS,SANTANA DO LIVRAMENTO,ESC EST ENS MED JULIO DE CASTILHOS,3.5,
RS,SANTANA DO LIVRAMENTO,ESC EST ENS FUN MAURICIO CARDOSO,3.3,
RS,SANTANA DO LIVRAMENTO,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MOYSÉS VIANNA,4.0,
RS,SANTANA DO LIVRAMENTO,ESC EST ENS FUN OLAVO BILAC,3.7,
RS,SANTANA DO LIVRAMENTO,ESC EST DE ENS FUN PINTO DA ROCHA,2.4,
RS,SANTANA DO LIVRAMENTO,ESC EST ENS MED PROFESSOR CHAVES,3.8,
RS,SANTANA DO LIVRAMENTO,ESC EST DE ENS FUND RIVADAVIA CORREA,2.4,
RS,SANTANA DO LIVRAMENTO,COL ESTADUAL ALCEU WAMOSY,4.0,
RS,SANTANA DO LIVRAMENTO,ESC EST ED BASICA GENERAL NETO,4.2,
RS,SANTANA DO LIVRAMENTO,ESC EST.ENS.MEDIO GEN.JOSE ANTONIO FLORES DA CUNHA,3.1,
RS,SANTANA DO LIVRAMENTO,ESC EST ENS MED NOSSA SENHORA DO LIVRAMENTO,NA,
RS,SANTANA DO LIVRAMENTO,INST EST EDUC DR. CARLOS VIDAL DE OLIVEIRA NA,4.0,
RS,SANTA ROSA,INSTITUTO ESTADUAL DE EDUCAÇÃO VISCONDE DE CAIRU,4.3,
RS,SANTA ROSA,ESC EST ED BAS SANTOS DUMONT,4.7,
RS,SANTA ROSA,ESC EST DE ENS MÉDIO JOSE ALFREDO NEDEL,NA,
RS,SANTA ROSA,ESC EST DE ENS FUND CORONEL BRAULIO OLIVEIRA,4.9,
RS,SANTA ROSA,ESCOLA ESTADUAL DE ENSINO MÉDIO EDMUNDO PILZ,5.1,
RS,SANTA ROSA,ESC ESTDE ENS FUND FERNANDO ALBINO DA ROSA,4.7,
RS,SANTA ROSA,ESCOLA ESTADUAL ENSINO FUNDAMENTAL MERCEDES MOTTA,NA,
RS,SANTA ROSA,ESC EST DE ENS FUND PEDRO DE OLIVEIRA FLORES,4.5,
RS,SANTA ROSA,ESC EST ENS MED PEDRO MEINERZ,3.4,
RS,SANTA ROSA,ESC EST ED BAS CRUZEIRO,3.9,
RS,SANTA ROSA,ESC EST DE ENS FUND TIRADENTES,4.4,
RS,SANTA ROSA,ESC EST DE ENS FUND TIMBAUVA,NA,
RS,SANTA ROSA,ESC EST ED BAS PROFESSOR JOAQUIM JOSE FELIZARDO,3.4,
RS,SANTA VITORIA DO PALMAR,COL ESTADUAL STA. VITORIA DO PALMARNA,3.3,
RS,SANTA VITORIA DO PALMAR,ESC EST DE EDUC BÁSICA MANOEL VICENTE DO AMARAL,4.3,
RS,SANTA VITORIA DO PALMAR,ESC EST ENS FUND WANDELINA NUNES,NA,
RS,SANTA VITORIA DO PALMAR,ESC EST ENS FUND PROFESSOR ABILIO AZAMBUJA,3.1,
RS,SANTIAGO,INSTITUTO ESTADUAL DE EDUCAÇÃO PROFESSOR ISAIAS,3.3,
RS,SANTIAGO,COL ESTADUAL CRISTOVAO PEREIRA,3.7,
RS,SANTIAGO,ESC EST ENS FUND LUCAS ARAUJO DE OLIVEIRA,4.7,
RS,SANTIAGO,ESC EST ENS FUND VILA BRANCA,4.0,
RS,SANTIAGO,ESC EST EDUC BAS APOLINARIO PORTO ALEGRE,5.0,
RS,SANTIAGO,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL CÂNDIDO GENRO,3.3,
RS,SANTIAGO,ESC EST ENS FUND ALCEU CARVALHO,4.7,
RS,SANTIAGO,ESC EST EDUC BAS THOMAS FORTES,4.2,
RS,SANTIAGO,ESC EST EDUC BAS MONSENHOR ASSIS,3.5,
RS,SANTIAGO,ESC EST ENS FUND JOAO EDUARDO WITT SCHMITZ,3.4,
RS,SANTO ANGELO,COLEGIO ESTADUAL MISSOES,4.2,
RS,SANTO ANGELO,ESC EST DE ENSINO MEDIO BURITI,5.1,
RS,SANTO ANGELO,ESCOLA ESTADUAL DE ENSINO FUNDUNDAMENTAL EDI TEREZA FLORES LIPPERT,4.5,
RS,SANTO ANGELO,ESC EST ENS MEDIO DR AUGUSTO DO NASCIMENTO E SILVA,4.1,
RS,SANTO ANGELO,COLEGIO ESTADUAL ONOFRE PIRES,4.8,
RS,SANTO ANGELO,ESC EST DE ENS FUND PROFª IZABEL AMADEU KEGLER,NA,
